,id,hari,tanggal,bulan,tahun,judul,kota,label,penulis,deskripsi
1450,6377649,Minggu,30,10,2022,"Tilang Manual Dilarang, Pelanggar Lalu Lintas Makin Banyak?",Jakarta,detikOto,Ridwan Arifin," Penghapusan tilang manual mulai diterapkan sesuai instruksi Kapolri Jenderal Listyo Sigit. Tetapi dengan hilangnya tilang manual dan belum meratanya sistem electronic traffic law enforcement (ETLE), apakah jumlah pelanggar lalu lintas bisa berkurang?Pemerhati masalah transportasi dan hukum, Budiyanto mengatakan kebijakan peniadaan tilang manual harus diikuti dengan penyempurnaan sistem tilang elektronik. Sehingga, ruang gerak pelanggar lalu lintas makin terbatas, di sisi lain ruang pungutan liar (pungli) bagi anggota benar"
1451,6377535,Minggu,30,10,2022,"2 Truk Tabrakan di Jalan Seririt-Singaraja, Sopir Patah Tulang",Buleleng,detikBali,Made Wijaya Kusuma, Kecelakaan lalu lintas (lakalantas) melibatkan dua truk terjadi di Jalan Raya Seririt 
1452,6377476,Minggu,30,10,2022,Penarik Becak Tewas Tertabrak Truk di Jalan Parangtritis Bantul,Bantul,detikJateng,Jauh Hari Wawan S.," Kecelakaan antara truk dengan becak terjadi di Jalan Parangtritis Km 8, Dadapan, Timbulharjo, Sewon Bantul pagi tadi. Akibatnya, penarik becak tewas di tempat.Kasi Humas Polres Bantul Iptu I Nengah Jeffry saat dikonfirmasi membenarkan ha tersebut. Menurutnya, kecelakaan terjadi sekitar pukul 05.15 WIB.""Benar adanya kecelakaan lalu lintas unit truk nopol KT 8262 RA dengan unit becak kayuh,"" kata Jeffry kepada wartawan, Minggu (30/10/2022).                Jeffry menjelaskan truk tersebut dikendarai TH (32) warga Saptosari, Gunungkidul. Sementara identitas tukang becak yang tewas yakni DK (75) warga Sewon, Bantul.""Korban MD (meninggal dunia) di tempat,"" katanya.Ia menjelaskan, kecelakaan berawal dari unit becak kayuh melaju dari arah selatan ke utara di Jalan Parangtritis. Sesampainya di Jalan Parangtritis Km 8 Dadapan, Timbulharjo, Sewon, Bantul tepatnya depan Java Land dari arah belakang melaju truk.""Karena jarak yang terlalu dekat sehingga truk tersebut menabrak Unit becak kayuh sehingga pengemudi becak tersebut terjatuh di jalan raya dan MD di TKP,"" pungkasnya.Simak Video ""Ganjar Ingatkan Bahaya Hoaks Saat Hadiri Haul KH Dalhar Watucongol""[Gambas:Video 20detik](sip/sip)kecelakaan di bantul bantul polres bantul berita jateng berita jogja"
1453,6377209,Minggu,30,10,2022,Mobil Incar di Jombang Tilang Ratusan Pelanggar Lalu Lintas Per Hari,Jombang,detikJatim,Enggran Eko Budianto, Penindakan para pelanggar lalu lintas di Jombang kini hanya menggunakan tilang elektronik atau electronic traffic law enforcement (ETLE).Polisi memburu para pelanggar menggunakan mobil Integrated Capture Attitude Record (INCAR). Rata
1454,6376956,Sabtu,29,10,2022,"Mobil Seruduk Gerobak Cuanki di Bogor, Penjual Terluka Kena Air Panas",Bogor,detikNews,Rizky Adha Mahendra," Kecelakaan lalu lintas terjadi di kawasan Jalan Raya Semplak, Kecamatan Bogor Barat, Kota Bogor. Sebuah mobil Toyota Avanza bernopol B"
1455,6376952,Sabtu,29,10,2022,"Kecelakaan Beruntun di Jalan Jogja-Solo Sukoharjo, Polisi: Tak Ada Korban Jiwa",Sukoharjo,detikJateng,Agil Trisetiawan Putra, Kecelakaan beruntun melibatkan empat unit mobil dan satu sepeda motor terjadi di Jalan Jogja
1456,6376756,Sabtu,29,10,2022,4 Mobil-1 Motor Kecelakaan Beruntun di Jalan Jogja-Solo Sukoharjo,Sukoharjo,detikJateng,Agil Trisetiawan Putra, Kecelakaan beruntun yang melibatkan empat unit mobil dan satu sepeda motor terjadi di Jalan Jogja
1457,6376630,Sabtu,29,10,2022,Kecelakaan Maut Bus ALS di Tapanuli Selatan: Kronologi dan Jumlah Korban,Jakarta,detikNews,Datuk Haris Molana," Kecelakaan bus ALS terjadi di wilayah Tapanuli Selatan, Sumatra Utara pada Jumat (28/10/2022). Bus ALS tersebut dilaporkan masuk ke jurang hingga menimbulkan korban jiwa.Lalu, apa yang menjadi penyebab kecelakaan maut tersebut? Berikut informasi selengkapnya soal kecelakaan bus ALS di Tapanuli Selatan.Baca juga: Bus ALS Masuk Jurang di Tapsel Sumut, 1 Santri Purba Baru Tewas"
1458,6376104,Sabtu,29,10,2022,Pemotor Magetan yang Kesurupan Ditilang Karena Lawan Arus,Magetan,detikJatim,Sugeng Harianto," Seorang pemotor di Magetan kesurupan saat ditilang hingga videonya viral. Ia ditilang karena melawan arus.Kasat Lantas Polres Magetan AKP Trifonia Situmorang mengatakan, pengendara tersebut melanggar rambu lalu lintas yang ada di barat Pasar Baru, Jalan Bali Magetan.""Pelanggaran melawan arus di Jalan Bali atau baratnya Pasar Baru Magetan. Yakni Jalan Bali yang seharusnya searah dari Jalan Ahmad Yani belok ke utara, namun pengendara melawan arus berkendara dari utara ke selatan,"" jelas Trifonia, Sabtu (29/10/2022).                ""Saat ditanya anggota tiba"
1459,6375977,Sabtu,29,10,2022,"KAMMI Apresiasi Kapolri Larang Tilang Manual, Sarankan Perbanyak ETLE",Jakarta,detikNews,Audrey Santoso," Kesatuan Aksi Mahasiswa Muslim Indonesia (KAMMI) mengapresisi kebijakan Kapolri Jenderal Listyo Sigit soal larang tilang manual. KAMMI kemudian menyarankan agar sarana tilang elektronik atau ETLE diperbanyak.""Terkait dengan kebijakan Kapolri untuk tidak ada tilang secara manual, sebagai masyarakat, sebagai rakyat biasa ya tentu KAMMI, terutama saya sangat mengapresiasi,"" kata Ketua Umum KAMMI, Zaky Ahmad Rivai, kepada wartawan pada Kamis (27/10/2022).Zaky mengatakan praktik tilang manual nyatanya membuat kultur hukum yang tidak sehat. Dia menyebut tak cuma polisi yang rawan melakukan pungutan liar (pungli), tapi pengendara juga jadi 'membeli' hukum dengan memilih 'damai' di tempat.                ""Karena kita semua tahu bahwa tilang secara manual itu rawan sekali yang namanya pungutan liar alias pungli. Kadang juga bukan oknum polisinya, tapi karena oknum yang ditilangnya yang kadang menginginkan, 'sudah lah selesai di tempat saja', 'nggak apa"
1460,6375847,Sabtu,29,10,2022,5 Fakta Wanita Dibunuh Suami Saat Dini Hari di Desa Tirtasari Buleleng,Buleleng,detikBali,Tim detikBali,"  Sejumlah fakta terkait tewasnya seorang wanita di Buleleng bernama Luh Suteni yang dibunuh oleh suaminya terkuak. Warga Desa Tirtasari, Kecamatan Banjar, Kabupaten Buleleng, Bali, itu dibunuh hingga bersimbah darah saat dini hari sekitar pukul 01.30 Wita, Jumat (28/10/2022).""Jam setengah dua dini hari pertama kali diketahui, warga nyari saya ke rumah, digedor pintu saya, terus saya dikasi informasi seperti itu,"" tutur Perbekel Desa Tirtasari Gde Liasa saat ditemui detikBali di rumah duka, Jumat (28/10/2022).Baca juga: Sadis, Perempuan di Buleleng Tewas Bersimbah Darah Dibunuh SuamiPerempuan berusia 41 tahun yang tewas itu diduga menjadi korban kekerasan dalam rumah tangga (KDRT) yang dilakukan oleh sang suami bernama Putu Ardika (41). Saat peristiwa pembunuhan terjadi, warga setempat tidak ada yang berani memasuki tempat kejadian perkara (TKP).                ""Ketika itu, saya tanyakan dulu ke warga yang nyari saya, bagaimana kondisi korban. Tapi warga ternyata tidak ada yang berani masuk, akhirnya kami hubungi pihak kepolisian,"" jelasnya.Lingkungan rumah korban Luh Suteni yang tewas dibunuh suaminya di Desa Tirtasari, Kecamatan Banjar, Kabupaten Buleleng, Bali, Jumat (28/10/2022). Foto: Made Wijaya KusumaSimak fakta"
1461,6375469,Sabtu,29,10,2022,"Teks Editorial: Pengertian, Struktur, Ciri dan Contoh yang Mudah Dipahami",Makassar,detikSulsel,Urwatul Wutsqaa,Ciri Teks Editorial												1. Aktual dan Faktual											2. Sistematis dan Logis											3. Argumentatif												Contoh Teks Editorial						Makassar 
1462,6375566,Jumat,28,10,2022,Tragis! Istri Tewas Dibunuh Suami di Buleleng Sedang Hamil Tua,Buleleng,detikBali,tim detikBali," Terungkap fakta tragis di balik suami bunuh istri di Banjar Dinas Dauh Margi, Desa Tirtasari, Kecamatan Banjar, Kabupaten Buleleng, Bali. Korban Luh Suteni (40) sedang hamil tua saat dibunuh suaminya Putu Ardika (41).Perbekel Desa Tirtasari Gde Liasa mengungkapkan, korban dalam kondisi hamil 7 bulan. Artinya bukan hanya Luh Suteni yang kehilangan nyawa, melainkan calon bayi korban dan pelaku juga tewas dalam kandungan.Baca juga: Sosok Suami Bunuh Istri di Buleleng Suka Mabuk"
1463,6375495,Jumat,28,10,2022,"Truk Seruduk 3 Minibus di Exit Tol Pekanbaru-Dumai, 1 Orang Luka",Pekanbaru,detikSumut,Raja Adil Siregar," Kecelakaan lalu lintas terjadi di jalann. Kecelakaan itu melibatkan empat kendaraan setelah satu mobil truk mengalami rem blong.""Kecelakaan terjadi sekitar pukul 16.20 WIB tepat di Exit Tol Pekanbaru"
1464,6375335,Jumat,28,10,2022,"Tewaskan Pemotor, Sopir Pikap Ugal-ugalan di Kota Blitar Jadi Tersangka",Blitar ,detikJatim,Fima Purwanti," Polisi mengamankan dan menetapkan YFS (19), warga Sanankulon Kabupaten Blitar sebagai tersangka kasus kecelakaan. Penetapan ini karena dirinya mengendarai pikap ugal"
1465,6375331,Jumat,28,10,2022,Bamsoet Puji Sinar Mas Bayar Klaim Asuransi Hadiah Turnamen Golf IMI,Jakarta,detikNews,Angga Laraspati, Ketua Umum Ikatan Motor Indonesia (IMI) Bambang Soesatyo mengapresiasi dukungan Asuransi Sinar Mas terhadap IMI Automotive Friendship Golf Gathering 2022. Adapun dukungan itu adalah pembayaran klaim asuransi Hole in One untuk hadiah Automotive Friendship Golf Gathering 2022 di Hole 3 Par 3.Adapun hadiah tersebut berupa 1 unit Subaru Forester 2.0
1466,6375246,Jumat,28,10,2022,"Mengemudi di Perumahan Memang Tak Boleh Ngebut, Ini Bahayanya",Jakarta,detikOto,Tim detikcom, Kawasan permukiman memang bukan tempat untuk kebut
1467,6375158,Jumat,28,10,2022,"Pelajar Magetan Adu Banteng Motor, Satu Orang Tewas",Magetan,detikJatim,Sugeng Harianto, Seorang pelajar berinisial MGS (14) tewas kecelakaan bertabrakan dengan sesama pemotor di Jalan Raya Lembeyan
1468,6374544,Jumat,28,10,2022,Kecelakaan Bus Umrah di Mekah: Jumlah Korban dan Kondisi Kini,Jakarta,detikNews,Tim detikcom," Kecelakaan bus umrah jemaah dari Indonesia terjadi di Mekah, Arab Saudi, pada Selasa (25/10/2022). Peristiwa tersebut mengakibatkan dua warga negara Indonesia (WNI) tewas dan korban lainnya ada yang luka.Berikut ini informasi yang diketahui sejauh ini tentang kecelakaan bus umrah yang memuat jemaah dari Indonesia di Mekah.Baca juga: Bus Jemaah Umrah Kecelakaan di Mekah, 2 WNI TewasKecelakaan Bus Umrah Jemaah RI di MekahBus yang ditumpangi jemaah umrah dari Indonesia mengalami kecelakaan di Mekah, Arab Saudi. Direktur Perlindungan WNI dan BHI Kementerian Luar Negeri RI, Judha Nugraha, mengatakan kecelakaan bus umrah terjadi pada Selasa (25/10) waktu setempat. Kecelakaan itu merupakan kecelakaan tunggal.                ""Kecelakaan bus jemaah umrah di wilayah Mekah. Pada 25 Oktober 2022, telah terjadi kecelakaan tunggal pada bus yang membawa jemaah WNI yang ada di wilayah Mekah. Kejadiannya tanggal 25 Oktober, pukul 11.30 malam,"" kata Judha dalam press briefing Kemlu, Kamis (27/10).Kecelakaan Bus Umrah: Kronologi, Jumlah Korban dan Kondisi Kini | Foto: Dok. Detikcom2 WNI Tewas Akibat Kecelakaan Bus UmrahDirektur Perlindungan WNI dan BHI Kementerian Luar Negeri RI, Judha Nugraha, mengungkapkan akibat kecelakaan bus jemaah umrah itu dua WNI tewas. Dua orang tersebut merupakan sopir bus dan muthawif atau pendamping umrah.""Ketika mendapatkan informasi ini KJRI Jeddah segera mengirimkan tim perlindungan WNI ke wilayah Mekah untuk berkomunikasi dengan otoritas setempat diperoleh informasi bahwa kecelakaan ini merupakan kecelakaan tunggal yang tidak melibatkan pihak lain. Nah, kecelakaan ini menewaskan dua warga negara Indonesia, yaitu driver dan muthawif,"" ungkap Judha.Selain itu, enam WNI terluka akibat kecelakaan itu. Judha mengatakan lima orang sudah melanjutkan perjalanan, sementara satu orang masih dalam perawatan.""Tercatat enam jemaah umrah yang mengalami luka"
1469,6374377,Jumat,28,10,2022,"Bus ALS Masuk Jurang di Tapsel Sumut, 1 Santri Purba Baru Tewas-7 Luka",Jakarta,detikNews,Datuk Haris Molana," Bus Antar Lintas Sumatera (ALS) yang membawa rombongan santri di Jalan Lintas Sumatera (Jalinsum), Desa Aek Badak Jae, Kecamatan Sayur Matinggi, Tapanuli Selatan (Tapsel) masuk ke jurang. Akibatnya, satu santri Pesantren Purba Baru meninggal dunia dan tujuh lainnya luka"
1470,6374208,Jumat,28,10,2022,"Rizky Billar Ditegur Tetangga Diduga Gegara Ngebut, Pahami Batas Kecepatan di Perumahan",Jakarta,detikOto,Tim detikcom, Video yang memperlihatkan Rizky Billar tengah ditegur tetangga viral di media sosial. Dalam video terlihat Rizky Billar tengah berbicara dengan seorang pria. Kemudian ibu
1471,6374158,Jumat,28,10,2022,"Tak Ada Tilang Manual, Polisi di Jabar Tetap Siaga di Jalan",Bandung,detikJabar,Wisma Putra," Antisipasi terjadi pungli yang dilakukan Polantas di jalan, Kapolri Jenderal Listyo Sigit Prabowo melarang anggota melakukan tilang manual. Namun Polda Jabar tetap menyiagakan anggota di lapangan.Kabid Humas Polda Jabar Kombes Pol Ibrahim Tompo mengatakan, polantas tetap ada di jalan untuk melakukan pengaturan, penjagaan, pengawalan dan patroli (turjawali).""Jadi terkait kebijakan yang ada itu, kita berlandaskan dengan TR Kapolri dari Mabes dalam hal ini dari Korlantas di mana dalam TR tersebut kita aplikasi berusaha menghadirkan anggota di lapangan dengan tujuan untuk melaksanakan Turjawali dan standby pada lokasi"
1472,6374013,Jumat,28,10,2022,"Hindari Pemotor, Truk Terguling di Jalan Jogja-Solo Ceper Klaten",Klaten,detikJateng,Achmad Hussein Syauqi, Sebuah truk terguling di Jalan Jogja
1473,6373927,Jumat,28,10,2022,"Tilang Manual Dihapus, Pelanggar Lalu Lintas di Bogor Disuruh Ngaji",Jakarta,detikOto,Tim detikcom," Penindakan tilang manual sudah tidak berlaku lagi, surat tilang sudah ditarik! Kepolisian Resor (Polres) Bogor, Jawa Barat menggantinya dengan siraman rohani hingga diminta membaca Al"
1474,6373800,Jumat,28,10,2022,Komisi VIII DPR Usul Kemenag Buat Timsus Usai Kecelakaan Bus Jemaah Umrah,Jakarta,detikNews,Eva Safitri,"  Bus yang ditumpangi jemaah umrah dari Indonesia mengalami kecelakaan di Mekah, Arab Saudi dan mengakibatkan dua WNI tewas. Ketua Komisi VIII DPR Ashabul Kahfi memberikan saran ke Kemenag.Awalnya Kahfi menjelaskan Arab Saudi menjadi negara dengan tingkat kecelakaan tertinggi di dunia. Dia lantas membeberkan data kerugian Arab Saudi terkait kecelakaan yang terjadi.""Berdasar catatan salah satu media terbesar di Arab Saudi, negara itu adalah negara dengan tingkat kecelakaan mobil tertinggi di dunia. Kecelakaan mobil, merupakan pembunuh nomor lima di negara itu,"" kata Kahfi.                ""Media Arab Saudi itu menyebut kerugian yang ditimbulkan akibat kecelakaan ini tidak main"
1475,6373707,Jumat,28,10,2022,"Tilang Manual Sudah Dilarang, tapi Jangan Kaget Kalau Melanggar Tetap Disetop",Jakarta,detikOto,Dina Rayanti," Kapolri sudah meminta jajarannya untuk tidak lagi melakukan penindakan tilang manual. Tapi jangan kaget juga kalau pengendara tetap bisa dihentikan saat melakukan pelanggaran.Polisi lalu lintas diminta untuk tidak melakukan tilang manual dalam kurun waktu dua bulan sampai tiga bulan ke depan. Adapun penindakan pelanggaran lalu lintas akan dilakukan melalui tilang elektronik atau ETLE (Electronic Law Enforcement). Surat tilang yang dipegang oleh anggota di lapangan juga sudah ditarik sepenuhnya.Kendati demikian, kalau kamu kedapatan melanggar lalu lintas jangan kaget bila diberhentikan. Kasubdit Dakgar Kombes Pol Karsiman, selaku ketua tim Asistensi sesuai arahan Kakorlantas Polri meminta anggota di lapangan tetap melakukan tugas penegakkan hukum. Namun penegakkan hukum kali ini berbentuk teguran.                Baca juga: Tilang Elektronik Mobile Wara"
1476,6372376,Jumat,28,10,2022,"Polres Cimahi Belum Terapkan Tilang Elektronik, Ini Alasannya",Cimahi,detikJabar,Whisnu Pradana, Kepolisian di wilayah Kota Cimahi dan Kabupaten Bandung Barat (KBB) belum menerapkan penilangan secara elektronik alias e
1477,6373169,Kamis,27,10,2022,"Andalkan ETLE, Buku Tilang Ditarik dari Semua Polantas di Jombang",Jombang,detikJatim,Enggran Eko Budianto," Buku tilang telah ditarik dari semua anggota Satlantas Polres Jombang. Sehingga tak ada lagi polisi lalu lintas yang menindak pelanggar di jalan secara manual. Sebab semua penindakan menggunakan tilang elektronik atau electronic traffic law enforcement (ETLE).Kasat Lantas Polres Jombang AKP Rudi Purwanto mengatakan buku tilang telah ditarik dari semua personilnya untuk diganti dengan buku teguran. Artinya, semua anggota polisi lalu lintas di Kota Santri tak lagi menilang para pelanggar secara manual di jalan.Namun, bukan berarti jalanan di Kabupaten Jombang tanpa polisi. Menurut Rudi pihaknya tetap menerjunkan anggotanya di jalan"
1478,6373019,Kamis,27,10,2022,"Tilang Sistem Poin Mulai Berlaku di Jateng, Simak Cara Penghitungannya",Semarang,detikJateng,Angling Adhitya Purbaya," Sanksi tilang sistem poin mulai diterapkan di Jawa Tengah. Setiap pemegang Surat Izin Mengemudi (SIM) memiliki 12 poin dan berkurang tiap melakukan pelanggaran lalu lintas, bahkan bisa langsung dicabut.Direktur Penegak Hukum (Dirgakkum) Korps Lalu Lintas (Korlantas) Polri Brigjen Aan Suhanan mengatakan sistem poin itu dikoneksikan dengan ETLE. Sehingga ketika ada pelanggaran dan terpantau ETLE maka akan dilihat rekam jejaknya berupa poin.""Nanti kita buat suatu konsep teguran yang kita buat teguran tertulis nanti masuk ke aplikasi kita masuk ke traffic attitude record kita sehingga ter"
1479,6372713,Kamis,27,10,2022,"Tak Ada Lagi Tilang Manual, Polda Jateng Siapkan ETLE Pakai Drone",Semarang,detikJateng,Angling Adhitya Purbaya," Electronic traffic law enforcement (ETLE) menjadi fokus dalam penilangan usai arahan Kapolri Jenderal Lisyo Sigit Pranowo agar anggota Polantas tidak melakukan tilang manual. Direktorat Lalu Lintas Polda Jawa Tengah kini sedang mempersiapkan inovasi terbaru yaitu ETLE menggunakan drone.Dirlantas Polda Jateng Kombes Agus Suryo Nugroho menyebut saat ini pihaknya menyiapkan lima drone. Lima drone ini akan digunakan untuk latihan terlebih dahulu.""Jadi ada lima untuk latihan. Korlantas sudah memberi instruksi bahwa ETLE itu, ada statis, mobile. Di Jateng yang difasilitasi Dirgakum ada ETLE yang terkoneksi dengan drone,"" kata Agus di sela acara Konsinyering bersama Jasa Raharja di Hotel Gumaya Semarang, Kamis (27/10/2022).                Saat ini koordinasi masih dilakukan dengan asosiasi pilot drone untuk masalah teknis. Penggunaan ETLE drone tersebut sementara masih diuji coba.""Ini hanya cara saja, di Jateng sedang uji coba nanti setelah clear dengan asosiasi pilot drone Indonesia nanti akan kita paparkan di Korlantas. Moga"
1480,6372669,Kamis,27,10,2022,"Terobos Lampu Merah, Dua Pemotor di Buleleng Terkapar-Muntah Darah",Buleleng,detikBali,Made Wijaya Kusuma," Kecelakaan lalu lintas (lakalantas) terjadi di Jalan Raya Simpang Empat Penarukan, KM 5.300, Kelurahan Penarukan, Buleleng, Bali, Rabu (26/10/2022) sekitar pukul 21.30 Wita. Kecelakaan melibatkan kendaraan sepeda motor Honda Supra Fit bernomor polisi DK 3501 U dengan sepeda motor Yamaha Nmax DK 6022 UT.Informasi yang dihimpun detikBali, Kecelakaan terjadi diduga lantaran pengendara sepeda motor Honda Supra Fit menerobos lampu merah. Akibatnya, kedua pemotor terkapar dan mengalami luka"
