conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,80E+18;Mon Jun 17 01:45:19 +0000 2024;89;Jamaah haji FURODA SALMA TOUR 2024... Mendengarkan Khutbah wukuf di Arafah yang di isi oleh Ustadz Abdul Somad ️.... Yang sedang liat video ini semoga Allah mudahkan kamu ibadah haji dan umrah bareng Salma tour Aamiin Timnas Pusat Wisnu Kevin https://t.co/rbJbCX1eqD;1,80E+18;https://pbs.twimg.com/ext_tw_video_thumb/1802517675505225728/pu/img/IRGJhuBo9x-dGPeH.jpg;;in;Jakarta Capital Region;0;2;11;https://x.com/SalmaTours/status/1802517849728319820;1,30E+18;SalmaTours
1,80E+18;Sat Jun 15 06:25:26 +0000 2024;42;ketika timnas pusat vs timnas cabang https://t.co/sHVhMyRnTf;1,80E+18;https://pbs.twimg.com/ext_tw_video_thumb/1801863392803885056/pu/img/w6RsK5rlRF8weqdo.jpg;;in;he/him • IDN;0;0;8;https://x.com/gabepardosi_/status/1801863569832874091;8,68E+17;gabepardosi_
1,80E+18;Sun Jun 16 04:56:39 +0000 2024;4;Ada 2 pemain dari K League di #EURO2024 🇭🇺Martin Ádám (Ulsan) 🇦🇱Jasir Asani (Gwangju) Sedangkan K League liganya masih jalan. Lobi-lobi hebat Ketum PSSI-nya Hongaria &amp;;;;;;;;;;;
1,80E+18;Mon Jun 17 02:05:15 +0000 2024;13;Yups! Dukung Bea Cukai menindak tegas pelanggaran penyelupan barang² ilegal. Bea Cukai melindungi masyarakat Indonesia dari penyelundupan dan perdagangan ilegal dan mengawasi seluruh peredaran baik yg masuk maupun keluar Indonesia. _ #EURo2024 Idul Adha Timnas Pusat Minal Kevin https://t.co/MU5KdEGpDB;1,80E+18;https://pbs.twimg.com/media/GQPY_hdbsAA0Ulk.jpg;;in;;0;1;13;https://x.com/Tatarori80/status/1802522867856474572;1,37E+18;Tatarori80
1,80E+18;Sat Jun 15 01:05:18 +0000 2024;2;FUN FACT : NICLAS FÜLLKRUG! 🇩🇪️ Piala Dunia 🆕 Piala Eropa Liga Champions Bundesliga 2.Bundesliga Niclas Füllkrug berhasil cetak gol ke-12 nya untuk Timnas Jerman dari 17 laga dalam kemenangan 5-1 atas Skotlandia! https://t.co/O4czAHb969;1,80E+18;https://pbs.twimg.com/media/GQE4FW_bEAAeQQk.jpg;;de;;0;7;0;https://x.com/persfootballid/status/1801783006396563561;1,31E+18;persfootballid
1,80E+18;Wed Jun 19 14:14:47 +0000 2024;5;50 ribu buat tiket belakang gawang 1 pertandingan timnas usia SMA? https://t.co/DJA5MTVKLZ;1,80E+18;https://pbs.twimg.com/media/GQcTJmcawAAhMQg.jpg;;in;Bandung, Indonesia;0;1;0;https://x.com/raihanaulia_rar/status/1803431234200359263;244442241;raihanaulia_rar
1,80E+18;Mon Jun 17 03:36:47 +0000 2024;23;Jude Bellingham ️: Timnas Inggris bisa cetak gol dan clean sheet lawan tim mana pun! https://t.co/vQ1hJsiu6f;1,80E+18;https://pbs.twimg.com/media/GQPt7vebIAAwMAj.jpg;;in;;0;4;1;https://x.com/jebreeetmedia/status/1802545903603225028;1,26E+18;jebreeetmedia
1,80E+18;Sun Jun 16 13:22:21 +0000 2024;3;Jagoan ku dari kecil. Timnas Belanda 🇳🇱 https://t.co/18N02Hgnwu;1,80E+18;https://pbs.twimg.com/media/GQMqYIXa8AAk0ym.jpg;;in;;0;3;0;https://x.com/ejaferdiansyah/status/1802330877927776432;1,53E+18;ejaferdiansyah
1,80E+18;Mon Jun 17 08:53:43 +0000 2024;19;#EURO2024 Hanya gak nonton Jerman v Scotland. Udah mulai terasa efek begadangnya padahal minggu depan ditambah #CopaAmérica Sejauh ini belum menemukan Striker Timnas yang cocok buat Chelsea. Ada nama pemain yang layak dipantau? https://t.co/r7Ahtrm0hw;1,80E+18;https://pbs.twimg.com/media/GQQ2e9daMAAKXj8.jpg;;in;Stamford Bridge;0;5;2;https://x.com/KABAR_CHELSEA/status/1802625659791163506;339643428;KABAR_CHELSEA
1,80E+18;Sun Jun 16 21:10:18 +0000 2024;255;Melihat permainan Southgate tadi kayanya permainan Pochettino gak burik-burik amat lah ya. Punya pemain bintang semua di Timnas tapi kaya permainan sepakbola klasik. Okelah baru laga pertama semoga lebih baik vs Denmark. https://t.co/Q8b3ybcy0U;1,80E+18;https://pbs.twimg.com/media/GQOVe0SbgAAcXrA.jpg;;in;Stamford Bridge;2;40;15;https://x.com/KABAR_CHELSEA/status/1802448639522210163;339643428;KABAR_CHELSEA
1,80E+18;Mon Jun 17 05:16:17 +0000 2024;41;Jude Bellingham di usia 20 tahun Juara Champions League Juara German Cup Juara Liga ⭐️ Memenangkan La Liga Player of the Season ⭐️ Memenangkan Golden Boy award ️ Mencetak gol di World Cup ️ Mencetak gol di Euro Next Juara bersama timnas Inggris? https://t.co/8jLVS248e1;1,80E+18;https://pbs.twimg.com/media/GQQEuDFbUAA1Pt0.jpg;;in;;1;7;6;https://x.com/gilabola_ina/status/1802570943237443671;1,17E+18;gilabola_ina
1,80E+18;Sat Jun 15 13:25:59 +0000 2024;3;Fix tempat nobar timnas ini https://t.co/TPbv8gGX4d;1,80E+18;https://pbs.twimg.com/media/GQHhnjabUAA_rm8.jpg;;in;Tokyo-to, Japan;0;0;0;https://x.com/aria_ghora/status/1801969405250912396;9,99E+17;aria_ghora
1,80E+18;Mon Jun 17 04:05:00 +0000 2024;61;🇳🇱 Aksi-aksi Big Virg dan Cody bersama timnas pusat dalam kemenangan pembuka #EURo2024 https://t.co/FbubWM1d8A;1,80E+18;https://pbs.twimg.com/media/GQPFxLXb0AAqgPA.jpg;;in;Indonesia;0;1;5;https://x.com/LFCIndonesia/status/1802553002424983945;929615586;LFCIndonesia
1,80E+18;Mon Jun 17 02:12:29 +0000 2024;13;Pemindahan IKN sekaligus membangun peradaban baru Sekretaris Otorita IKN Achmad Jaka Santos Adiwijaya mengatakan pembangunan IKN bukan hanya ttg memindahkan ibu kota negara namun sekaligus membangun peradaban baru. _ #EURo2024 Idul Adha Timnas Pusat Minal Cat 5 Yuta Cowok 1990 https://t.co/UrlPEHbMuX;1,80E+18;https://pbs.twimg.com/media/GQPaoU2aIAAxDZw.jpg;;in;East Java, Indonesia;2;2;11;https://x.com/Hansunriko/status/1802524688318660616;1,35E+18;Hansunriko
1,80E+18;Sun Jun 16 10:43:20 +0000 2024;14;Letsgooooo timnas pusat https://t.co/O5Fx8qXnJP;1,80E+18;https://pbs.twimg.com/amplify_video_thumb/1802266242742423552/img/Z3hUAWkxH04ehdlr.jpg;;sv;Indonesia;0;4;0;https://x.com/HokageGr/status/1802290860492791898;385954539;HokageGr
1,80E+18;Sun Jun 16 04:41:25 +0000 2024;5;#jersey4sale #1565 #TIMNAS #Indonesia HOME 2020 S179 M299 Home 2022 LS PI BOXSET 5xl 1jt Jaket anthem 2022 S650 M 675 Via tokped +admin https://t.co/Dwjx7nH6Ni DM/WA https://t.co/0FdIRTzjyh nitip om thanks @JerseyLigina @Officialkjti @adipati_store @BaliFootballShp @LennonNMe https://t.co/Y1KK0dxa78;1,80E+18;https://pbs.twimg.com/media/GQKzJSYa4AA8Nnx.jpg;;en;Bandung, West Java;0;0;2;https://x.com/futebolre/status/1802199778874491175;991007220;futebolre
1,80E+18;Sat Jun 15 18:49:52 +0000 2024;3;@BrianBii_ @virtualballers Mas spill line up-nya dong mau nyoba kaya aslinya timnas tapi gabisa ayo Mabar mas baru nyoba nih pake full indo https://t.co/pf2fsp9NB6;1,80E+18;https://pbs.twimg.com/media/GQIrnLfacAAq1Cv.jpg;BrianBii_;in;DKI Jakarta, Indonesia;0;2;0;https://x.com/jeepyhong/status/1802050911092777279;1,24E+18;jeepyhong
1,80E+18;Sat Jun 15 14:35:48 +0000 2024;12;https://t.co/nibIPykCeN https://t.co/5ruWsylsuF;1,80E+18;https://pbs.twimg.com/media/GQHxmmQasAAhsdm.jpg;;zxx;West Java, Indonesia;1;0;9;https://x.com/Divipromedia/status/1801986974238281949;1,75E+18;Divipromedia
1,80E+18;Sun Jun 16 04:41:45 +0000 2024;11;https://t.co/O1R528uQjL https://t.co/xRYtX0VQ48;1,80E+18;https://pbs.twimg.com/media/GQKzOZMWMAAm2kE.jpg;;zxx;West Java, Indonesia;2;0;10;https://x.com/Divipromedia/status/1802199863976742965;1,75E+18;Divipromedia
1,80E+18;Sat Jun 15 02:44:02 +0000 2024;3;@rizaaalll @hooligansceneID Yaaa memang 2007 timnas vs persib stadion full biru bosss euweuh timnas2 https://t.co/aFW1F7WggP;1,80E+18;https://pbs.twimg.com/media/GQFOsZibgAAr3tK.jpg;rizaaalll;in;Cikini 7;1;0;0;https://x.com/riedwanmuhammad/status/1801807852681761152;258253139;riedwanmuhammad
1,80E+18;Sat Jun 15 09:53:28 +0000 2024;7;@MafiaWasit Apa masih inget kejadian ini? capo ultras garuda dikeroyok karna dia bobotoh apalagi bobotoh yg biasa bisa2 mati di GBK wajar dong klo ada beberapa bobotoh yg bilang klo yg main di GBK itu timnas jakarta!!! https://t.co/YIN77PluHl;1,80E+18;https://pbs.twimg.com/media/GQGw-0CaYAAaE4N.jpg;MafiaWasit;in;;0;4;0;https://x.com/kart84286/status/1801915923231613260;1,76E+18;kart84286
1,80E+18;Sun Jun 16 12:34:26 +0000 2024;35;@idextratime Udah di prediksi Timnas PUSAT Juara🇳🇱 https://t.co/AVLctoTxbm;1,80E+18;https://pbs.twimg.com/media/GQMfaiYbcAEO_77.jpg;idextratime;in;;0;0;1;https://x.com/Celo245/status/1802318819240894894;1,53E+18;Celo245
1,80E+18;Sun Jun 16 15:05:36 +0000 2024;2;Bersiap menonton (another) downfall Timnas Inggris https://t.co/0ICT9on9lw;1,80E+18;https://pbs.twimg.com/media/GQNCA4cbMAApZff.jpg;;in;Dunia Red Velvet;0;0;2;https://x.com/greatrakbarok/status/1802356861188100165;1,11E+18;greatrakbarok
1,80E+18;Sun Jun 16 14:46:52 +0000 2024;9;@idextratime @toshibatv_id itu dia timnas pusat https://t.co/sflOLHinzU;1,80E+18;https://pbs.twimg.com/ext_tw_video_thumb/1802351655268311041/pu/img/4TyBVXG-RH5TGu32.jpg;idextratime;in;;0;0;2;https://x.com/Pangestulandung/status/1802352145423028646;1,05E+18;Pangestulandung
1,80E+18;Mon Jun 17 02:31:52 +0000 2024;3;CUSTOM BORDIR DAN SABLON JAKET BASEBALL UNISEX DEWASA DAN ANAK DESAIN SUKA-SUKA Proses Cepat Mengedepankan Kualitas. #PakaiSeragamBiarKompak DM/ https://t.co/yrYhbribqU @utamigoatmilk @hadisulisdado @Lily21670477 Idul Adha Kalau X Timnas Pusat Belanda #FREEPALESTİNE https://t.co/NCd2jmJDL1;1,80E+18;https://pbs.twimg.com/ext_tw_video_thumb/1802529524300787713/pu/img/4k2tjO7JXMyBkQ0o.jpg;;in;;0;0;4;https://x.com/A_Store9779/status/1802529566482895283;1,08E+18;A_Store9779
1,80E+18;Sat Jun 15 18:47:38 +0000 2024;5;MasyaAllah keren Ricky Kambuaya dapet beasiswa S2 seneng ya anak2 timnas dpt beasiswa jalur prestasi semoga lancar kuliahnya ke depan&amp;;;;;;;;;;;
1,80E+18;Sat Jun 15 09:27:55 +0000 2024;62;@TimnasIndonesia Saatnya mengeluarkan jersey timnas edisi jkt48 https://t.co/DRbI11hLWe;1,80E+18;https://pbs.twimg.com/media/GQGrIjcaIAAxuYz.jpg;TimnasIndonesia;in;くっそ～！ ;1;4;4;https://x.com/ccenzee/status/1801909491899994622;1,72E+18;ccenzee
1,80E+18;Sat Jun 15 08:57:20 +0000 2024;2;#Jersey4sale @Jerseyforum - PPSM BNIBox XL 280K - West Ham L (-) 80k - Polo Pool L 100k - Chape L BNWT 480k - Ger Kit L 650k - Celtic Hoodie L (-) 220k - PPSM unrealese XL 280k - Timnas Fantasy L 180k PM for detail https://t.co/dMN45dojFY;1,80E+18;https://pbs.twimg.com/media/GQGkIM8bwAA7yiw.jpg;;ht;Loading - Discharging;0;0;1;https://x.com/aghenty/status/1801901796669178355;392806938;aghenty
1,80E+18;Sun Jun 16 13:03:17 +0000 2024;58;@SiaranBolaLive Dulu.... Sekarang: timnas pusat https://t.co/YgTsK3LIiW;1,80E+18;https://pbs.twimg.com/media/GQMmBOmasAA296h.jpg;SiaranBolaLive;in;Nusantaraku;2;4;10;https://x.com/Jackielanesra/status/1802326080843559416;58512381;Jackielanesra
1,80E+18;Sun Jun 16 12:42:42 +0000 2024;93;@SiaranBolaLive 2006: merayakan gol debut piala dunia 2022: merayakan juara piala dunia https://t.co/vcW3npSZ6W;1,80E+18;https://pbs.twimg.com/media/GQMhThAa8AA35hQ.jpg;SiaranBolaLive;in;The Bridge;1;2;3;https://x.com/eldeargod_10/status/1802320897669579050;1,69E+18;eldeargod_10
1,80E+18;Fri Jun 14 18:01:48 +0000 2024;319;Jaket Timnas Jerman 🇩🇪 cakep banget coi. Rating 1-10 mau kasih nilai berapa? #Euro2024 https://t.co/cCa0CHl9Rr;1,80E+18;https://pbs.twimg.com/media/GQDXKUEaMAAgION.jpg;;in;;10;25;35;https://x.com/registaco/status/1801676425558429873;1,16E+18;registaco
1,80E+18;Sat Jun 15 07:07:04 +0000 2024;3;Widih shonichi di akun timnas nih https://t.co/DhXLP3VSs0;1,80E+18;https://pbs.twimg.com/media/GQGK5acbEAEDulT.jpg;;in;;0;0;0;https://x.com/Alankece4/status/1801874048009519346;1,41E+18;Alankece4
1,80E+18;Sun Jun 16 13:55:58 +0000 2024;5;Gw akuin knowladge soal timnas u keren git @A_GitaJKT48 kapan2 mau ga nonton Persija bareng? https://t.co/N4UO0L1T5D;1,80E+18;https://pbs.twimg.com/ext_tw_video_thumb/1802339309451968512/pu/img/zUQy1u4wJNAoIobc.jpg;;in;;0;0;0;https://x.com/_Frmnnnn/status/1802339338103255283;1,63E+18;_Frmnnnn
1,80E+18;Fri Jun 14 15:14:24 +0000 2024;247;Mimin lebih suka cara konvensional.. Print dan tempel di salah satu spot di rumah. Klo jaman dulu kita suka ambil dari koran yaa jadwal nya https://t.co/PpnZJL2MCU;1,80E+18;https://pbs.twimg.com/media/GQCw2CubEAI15XB.jpg;;in;Indonesia;12;46;40;https://x.com/infoAzzurri/status/1801634301815230644;308372640;infoAzzurri
1,80E+18;Sun Jun 16 14:58:38 +0000 2024;3;#EURo2024 FT: Poland 1-2 Belanda buska 12' - gakpo 29' Weghorts 84' Timnas pusat comebeck https://t.co/Vm3nbdNmMm;1,80E+18;https://pbs.twimg.com/ext_tw_video_thumb/1802355000355803136/pu/img/a5yFdHEUOqfxGnIk.jpg;;in;Indonesia;0;0;0;https://x.com/debatmadridID/status/1802355107973214454;1,64E+18;debatmadridID
1,80E+18;Sun Jun 16 15:46:42 +0000 2024;4;@ryozairawan @idextratime Begitulah pastinya sudah sejak dulu kala. Mereka ini berjuang rebut tiket ke Uni Emirat Arab loloskan Indonesia pertama kalinya tapi pada akhirnya hanya sisa 4 saja yang bisa menikmati hasil jerih payah di putaran final. Termasuk;1,80E+18;https://pbs.twimg.com/media/GQNJnsRbgAA1Blr.jpg;ryozairawan;in;;0;0;2;https://x.com/SaveElkan/status/1802367205641994555;1,47E+18;SaveElkan
1,80E+18;Sun Jun 16 06:36:07 +0000 2024;8;@MafiaWasit Timnas anu lagi nntn timnas bandung https://t.co/z4EfXrdCtH;1,80E+18;https://pbs.twimg.com/media/GQLNZqla8AAjcx2.jpg;MafiaWasit;in;;0;3;0;https://x.com/pradwank/status/1802228647043952833;1,65E+18;pradwank
1,80E+18;Sun Jun 16 14:55:55 +0000 2024;29;@idextratime @toshibatv_id Yang punya rating shope boleh di transfer ke timnas cabang gak https://t.co/PI80qnthVn;1,80E+18;https://pbs.twimg.com/media/GQM_yXnbIAAtD5-.jpg;idextratime;in;Indonesia;1;8;1;https://x.com/kuranglangkar/status/1802354422951116850;1,43E+18;kuranglangkar
1,80E+18;Sat Jun 15 22:54:55 +0000 2024;20;@aunrrahman bahas soal semangat juang pemain timnas italia pas nyanyi lagu kebangsaannya dong Bang https://t.co/BvVOEATNKj;1,80E+18;https://pbs.twimg.com/media/GQJj1r4acAAnTpc.jpg;aunrrahman;in;;0;1;1;https://x.com/bungkikal99/status/1802112578803601579;1,48E+18;bungkikal99
1,80E+18;Sat Jun 15 16:32:26 +0000 2024;3;@SeputarMadrid @chipssahoy911 Bener kok sep. Makanya pas friendly match lawan Brazil terakhir sempet banyak yg julid juga kan gitu2 morata kapten timnas masa di boo-in https://t.co/cHcssSQWT6;1,80E+18;https://pbs.twimg.com/media/GQIMSQuacAAVhjW.jpg;SeputarMadrid;in;🎀;0;0;0;https://x.com/gemariees/status/1802016323935064372;1,62E+18;gemariees
1,80E+18;Fri Jun 14 21:31:52 +0000 2024;4;Selebrasi #siu Rizky Ridho #timnasindonesia #timnas #rizkyridho #cr7 #sepakbola #sepakbolaindonesia #menyala #menyalaabangkuh https://t.co/TRJWPZeuTF;1,80E+18;https://pbs.twimg.com/ext_tw_video_thumb/1801729256441188352/pu/img/UheN_7xSnf9vF17Z.jpg;;in;Kota Batam, Kepulauan Riau;0;0;0;https://x.com/minto_milanisti/status/1801729294252839313;4731465590;minto_milanisti
1,80E+18;Sat Jun 15 09:20:19 +0000 2024;5;Menurut jurnalis asal Thailand Ta Lao ada 4 pemain yg kini menjadi incaran sejumlah klub J1 Keempat pemain Timnas Thailand tersebut adalah Supachai Chaided Suphanat Mueanta Jaroensak Wonggorn Poramet Arjvirai Supachai &amp;;;;;;;;;;;
1,80E+18;Sun Jun 16 06:37:24 +0000 2024;8;@v_frontline_pc Ketar ketir mun diadu vs timnas bandung https://t.co/LA55DzQDCw;1,80E+18;https://pbs.twimg.com/media/GQLNsc1a8AA6lAS.jpg;v_frontline_pc;in;;1;0;0;https://x.com/pradwank/status/1802228967627473201;1,65E+18;pradwank
1,80E+18;Sat Jun 15 10:41:54 +0000 2024;3;#Jersey4sale jacket timnas nike 12-14 Size L VGC prize 650K @Jerseyforum https://t.co/KINU94KnAB;1,80E+18;https://pbs.twimg.com/media/GQG8DUnbkAA1h49.jpg;;ht;Etihad Stadium;0;0;1;https://x.com/al_dis/status/1801928108817432727;50233541;al_dis
1,80E+18;Sun Jun 16 04:45:35 +0000 2024;4;@virtualballers Mo mamer skuad timnas https://t.co/JdodlCq26K;1,80E+18;https://pbs.twimg.com/media/GQK0GaOacAAlbiL.jpg;virtualballers;in;ÜT: -5.4067736,105.2619308;0;2;0;https://x.com/fairliardimaan/status/1802200829916848466;390631155;fairliardimaan
1,80E+18;Sat Jun 15 01:59:36 +0000 2024;7;@idextratime @bliblidotcom Minta foto sama marselino malah sampe ngikut bus timnas https://t.co/6rzkKY0f2L;1,80E+18;https://pbs.twimg.com/ext_tw_video_thumb/1801796635477032961/pu/img/H3WJ0eFtXTmEYrpG.jpg;idextratime;in;Gombong, Indonesia;0;0;0;https://x.com/Brianwksn/status/1801796669480308999;492133576;Brianwksn
1,80E+18;Sat Jun 15 12:56:09 +0000 2024;5;@jek___ Kenapa gamain buat timnas? https://t.co/n2Xm0P6Ica;1,80E+18;https://pbs.twimg.com/media/GQHayYWbIAAdTze.jpg;jek___;in;INDONESIA;0;0;0;https://x.com/limparaditya/status/1801961894179471848;373190410;limparaditya
1,80E+18;Sun Jun 16 10:34:12 +0000 2024;7;bisa gak yang di frame ini semuanya masuk timnas lagi barengan https://t.co/SqyJ9TpOh3;1,80E+18;https://pbs.twimg.com/media/GQMD5PNaAAAe5t9.jpg;;in;;0;1;1;https://x.com/clouvesh/status/1802288560294564009;1,70E+18;clouvesh
1,80E+18;Sun Jun 16 15:43:33 +0000 2024;1258;Ada-ada aja ke-iseng-an si Rasmus Højlund Padahal mau foto squad timnas Denmark dia malah pake jersey timnas Norwegia Kayaknya itu jersey dapet tukeran dari pemain Norwegia karena beberapa hari lalu Denmark jalani laga ujicoba lawan Norwegia https://t.co/YYtYst0Zaj;1,80E+18;https://pbs.twimg.com/ext_tw_video_thumb/1802365947740839937/pu/img/Ylgi8_81H_s5CQPh.jpg;;in;Terperangkap Offside;15;55;105;https://x.com/FaktaSepakbola/status/1802366410745884715;1316071146;FaktaSepakbola
1,80E+18;Sun Jun 16 13:36:45 +0000 2024;4;@FuzaFirdaus Sama nih nonton Timnas Pusat juga tapi via TVRI Amsterdam https://t.co/a7E3M0ee5j;1,80E+18;https://pbs.twimg.com/media/GQMtquBaQAAjENt.jpg;FuzaFirdaus;in;Zarqa, Jordan;0;0;0;https://x.com/meddddssss/status/1802334501734850574;1,20E+18;meddddssss
1,80E+18;Sat Jun 15 14:56:46 +0000 2024;3;UEFA Euro 2024 Fase Grup A - Matchday 1: FT: Hungaria 🇭🇺 vs Swiss 🇨🇭 1-3 Gol: 🇭🇺: Barnabas Varga '66 🇨🇭: Kwadwo Duah '12 Michael Aebischer '45 Breel Embolo '90+3 Timnas Swiss berhasil meraih kemenangan perdana. : Euro 2024 #UEFAEuro2024 #Euro2024 #FaseGrup https://t.co/RyNgJVA5ze;1,80E+18;https://pbs.twimg.com/media/GQH2ZZIbAAAR9XZ.jpg;;in;;0;0;0;https://x.com/irfanmbappe/status/1801992251280965753;841234687;irfanmbappe
1,80E+18;Sat Jun 15 09:43:21 +0000 2024;2;Izin titip om @jerseyforum PSMS 17 H | S (69x49cm) Mint 295k Timnas Futsal 21 H | M (72x51cm) Mint 255k LFC 06/07 A | S (72x52cm) + Shorts Excellent 895k Adidas Gamemode Knit Eur 44 | 28cm Used 400k marketplace free admin fee ️ | 08566070383 Thank you om #Jersey4sale https://t.co/H4arkkUKi5;1,80E+18;https://pbs.twimg.com/media/GQGuqavb0AAAaM0.jpg;;en;US: -6.208013,106.827948;0;0;1;https://x.com/rvwrs_official/status/1801913378182697012;7,78E+17;rvwrs_official
1,80E+18;Sat Jun 15 11:52:34 +0000 2024;3;@idextratime Karena liga sedang break dan laga Timnas selesai. Mas Shayne banting setir jadi kang Ojol demi memenuhi kebutuhan dapurnya https://t.co/gIn7H7fr1l;1,80E+18;https://pbs.twimg.com/media/GQHMPSTbEAAz3xj.jpg;idextratime;in;Indramayu, Indonesia;0;1;0;https://x.com/KangMaftuh23/status/1801945892775453108;1,17E+18;KangMaftuh23
1,80E+18;Sun Jun 16 14:53:07 +0000 2024;3;UEFA Euro 2024 Fase Grup D - Matchday 1: FT: Polandia 🇵🇱 vs Belanda 🇳🇱 1-2 Gol: 🇵🇱: Adam Buksa '16 🇳🇱: Cody Gakpo '29 Wout Weghorst '83 Timnas Oranje Belanda berhasil meraih kemenangan perdana. : Euro 2024 #UEFAEuro2024 #Euro2024 #FaseGrup #PolandvsNetherlands https://t.co/Q1SqroiCk1;1,80E+18;https://pbs.twimg.com/media/GQM_J13bwAApVJd.jpg;;in;;0;0;0;https://x.com/irfanmbappe/status/1802353721139151326;841234687;irfanmbappe
1,80E+18;Sat Jun 15 08:55:00 +0000 2024;4;serius deh #IklanLeMineralePalingDitunggu buat saat ini soalnya ada timnas yang bikin Le Minerale ada manis-manisnya baru lihat foto iklan nya aja udah seneng banget apalagi kalau lihat iklan nya langsung https://t.co/iXMRcVGuV5;1,80E+18;https://pbs.twimg.com/media/GQGhuu8aQAAmCMd.jpg;;in;;0;0;0;https://x.com/Sekjebn/status/1801901207440814239;1,09E+18;Sekjebn
1,80E+18;Sat Jun 15 02:23:28 +0000 2024;3;Habis nonton ini speechless sama @A_GitaJKT48 ternyata beneran ngulik timnas Dia tau hafal nama pemain tau Verdonk debut paham kenapa Jordi Amat ada di tribun bahkan nopung Jordi dipakai Verdonk pun ngeh Nice lah https://t.co/fRJhwnoeRQ;1,80E+18;https://pbs.twimg.com/media/GQFJ-3xaQAArCAI.jpg;;in;Yogyakarta, Indonesia;0;1;0;https://x.com/maheskruk/status/1801802677485244669;1,05E+18;maheskruk
1,80E+18;Sat Jun 15 08:34:36 +0000 2024;1;@virtualballers Timnas Indonesia jika pemain keturunan setuju untuk dinaturalisasi https://t.co/1q75l3PhjZ;1,80E+18;https://pbs.twimg.com/media/GQGe7LQb0AAXAx0.jpg;virtualballers;in;Bandar Lampung, Lampung;0;1;0;https://x.com/onlyhum72514439/status/1801896073172320655;1,65E+18;onlyhum72514439
1,80E+18;Sun Jun 16 11:51:56 +0000 2024;8;@MafiaWasit gits memprediksi timnas pun nurut https://t.co/gQ43qGUT3x;1,80E+18;https://pbs.twimg.com/media/GQMVXLcbUAAxiML.png;MafiaWasit;in;;0;0;0;https://x.com/hi_tobii/status/1802308121597288521;985553995;hi_tobii
1,80E+18;Sat Jun 15 04:28:04 +0000 2024;3;@Jerseyforum @jerseysneil @JerseyLigina @Officialkjti #Jersey4Sale Jersey Timnas Mills Player Issue dan Timnas Lining. Detail di gambar. Minat bisa DM atau WA 082221501109 https://t.co/NTBVpjMXvo;1,80E+18;https://pbs.twimg.com/media/GQFmftWbEAM5D3C.jpg;Jerseyforum;in;;0;0;4;https://x.com/InsideJersey/status/1801834033258578335;1,39E+18;InsideJersey
1,80E+18;Sat Jun 15 13:11:39 +0000 2024;2;ARGENTINA FOR COPA AMÉRICA! 🇦🇷 Squad yang sangat kuat dan tegas. Satu nama menarik dalam squad ini adalah Valentín Carboni. Baru 1 caps di timnas senior dan masih 19 tahun. Calon kuat juara? https://t.co/mCLFW0X7ax;1,80E+18;https://pbs.twimg.com/media/GQHeV3Sa4AAyjy9.jpg;;in;;1;1;0;https://x.com/ConmebolID/status/1801965796337623062;1,34E+18;ConmebolID
1,80E+18;Sun Jun 16 03:34:34 +0000 2024;50;@A_GitaJKT48 : Jersey home erspo @Greesel_JKT48 : Jersey away Mills @AU_LiaJKT48 : Jersey Timnas futsal specs #SundayIdolArt #JeketianArtwork https://t.co/7QjmCNXaGH;1,80E+18;https://pbs.twimg.com/media/GQKj2L4b0AAKRtE.jpg;A_GitaJKT48;en;Kediri, Jawa Timur;0;0;14;https://x.com/robbyizza14/status/1802182956401705464;7,99E+17;robbyizza14
